seed,baseline,alpha_target,background_drift_slope_per_day,energy_resolution_pct,prior_family_id,standoff_m,regime_id,FAR_at_target_alpha,MedianDetectionDelay_days,TPR_at_alpha_1e-3,FAR_inflation_ratio,CalibrationViolation
101,BL3 Nuisance-penalized chi-square spectral fit,0.01,0.03,10.0,M_huber,60.0,ee7c0534d780,0.014600265323898189,13.74721533088274,0.05179728748329253,1.460026532389819,1
101,BL4 Fixed-threshold TS detector without minimax prior calibration,0.01,0.03,10.0,M_huber,60.0,ee7c0534d780,0.015695734085874515,14.158983668057578,0.06580095142086753,1.5695734085874515,1
101,BL5 Rate-only CUSUM with FAR matching,0.01,0.03,10.0,M_huber,60.0,ee7c0534d780,0.01615541582478106,14.011269126525153,0.02850626311621292,1.6155415824781059,1
211,PM Robust minimax detector,0.01,0.03,10.0,M_huber,60.0,ee7c0534d780,0.012770959502298635,9.518200106138519,0.3540916598632452,1.2770959502298636,1
211,BL1 Single-prior likelihood-ratio detector,0.01,0.03,10.0,M_huber,60.0,ee7c0534d780,0.013896500705896058,11.524863487615237,0.16148693816154377,1.3896500705896058,1
211,BL2 Count-only SPRT with nominal assumptions,0.01,0.03,10.0,M_huber,60.0,ee7c0534d780,0.017365853831570653,15.55024882288871,0.04359557715368677,1.7365853831570652,1
211,BL3 Nuisance-penalized chi-square spectral fit,0.01,0.03,10.0,M_huber,60.0,ee7c0534d780,0.014257340313191008,13.475105225343187,0.09467067517066496,1.4257340313191007,1
211,BL4 Fixed-threshold TS detector without minimax prior calibration,0.01,0.03,10.0,M_huber,60.0,ee7c0534d780,0.015937060479315198,13.885263781793588,0.03542009408427731,1.5937060479315197,1
211,BL5 Rate-only CUSUM with FAR matching,0.01,0.03,10.0,M_huber,60.0,ee7c0534d780,0.01639214128124116,14.71447315053458,0.043783200320424674,1.6392141281241162,1
307,PM Robust minimax detector,0.01,0.03,10.0,M_huber,60.0,ee7c0534d780,0.012683450413971986,9.713989804737933,0.3103563296319003,1.2683450413971986,1
307,BL1 Single-prior likelihood-ratio detector,0.01,0.03,10.0,M_huber,60.0,ee7c0534d780,0.014244134219247202,12.33861330641193,0.12277829008376524,1.4244134219247202,1
307,BL2 Count-only SPRT with nominal assumptions,0.01,0.03,10.0,M_huber,60.0,ee7c0534d780,0.01750694958023883,14.546517346997453,0.026578770416236058,1.7506949580238829,1
307,BL3 Nuisance-penalized chi-square spectral fit,0.01,0.03,10.0,M_huber,60.0,ee7c0534d780,0.01472460959219923,13.712945915691275,0.06412828548323207,1.472460959219923,1
307,BL4 Fixed-threshold TS detector without minimax prior calibration,0.01,0.03,10.0,M_huber,60.0,ee7c0534d780,0.015488746140959445,13.967717427271406,0.052392209796299424,1.5488746140959444,1
307,BL5 Rate-only CUSUM with FAR matching,0.01,0.03,10.0,M_huber,60.0,ee7c0534d780,0.01635431419133968,14.309805765453072,0.030897107175505537,1.6354314191339678,1
401,PM Robust minimax detector,0.01,0.03,10.0,M_huber,60.0,ee7c0534d780,0.012574786541553268,9.493716255654128,0.364426315365084,1.257478654155327,1
401,BL1 Single-prior likelihood-ratio detector,0.01,0.03,10.0,M_huber,60.0,ee7c0534d780,0.013931478667943488,11.511480952922593,0.16275647699418372,1.3931478667943487,1
401,BL2 Count-only SPRT with nominal assumptions,0.01,0.03,10.0,M_huber,60.0,ee7c0534d780,0.017913107780063428,14.814375964897756,0.035648581115122736,1.7913107780063429,1
401,BL3 Nuisance-penalized chi-square spectral fit,0.01,0.03,10.0,M_huber,60.0,ee7c0534d780,0.014678597719186266,13.93436070193232,0.06044479604936737,1.4678597719186266,1
401,BL4 Fixed-threshold TS detector without minimax prior calibration,0.01,0.03,10.0,M_huber,60.0,ee7c0534d780,0.015631995223907773,14.290610150825788,0.05131860169049193,1.5631995223907773,1
401,BL5 Rate-only CUSUM with FAR matching,0.01,0.03,10.0,M_huber,60.0,ee7c0534d780,0.01647138512602213,14.375640497442427,0.02451951255140064,1.647138512602213,1
503,PM Robust minimax detector,0.01,0.03,10.0,M_huber,60.0,ee7c0534d780,0.012829657091000493,9.9210585722474,0.3226154205996053,1.2829657091000493,1
503,BL1 Single-prior likelihood-ratio detector,0.01,0.03,10.0,M_huber,60.0,ee7c0534d780,0.013870975948946481,11.298777290055485,0.2141281644645585,1.387097594894648,1
503,BL2 Count-only SPRT with nominal assumptions,0.01,0.03,10.0,M_huber,60.0,ee7c0534d780,0.017502908216122954,14.411806885360145,0.05736200026030527,1.7502908216122954,1
503,BL3 Nuisance-penalized chi-square spectral fit,0.01,0.03,10.0,M_huber,60.0,ee7c0534d780,0.014483401730974866,13.45264724401354,0.07807012253921995,1.4483401730974865,1
503,BL4 Fixed-threshold TS detector without minimax prior calibration,0.01,0.03,10.0,M_huber,60.0,ee7c0534d780,0.016212164494831482,13.73031600678117,0.08772070453290562,1.6212164494831482,1
503,BL5 Rate-only CUSUM with FAR matching,0.01,0.03,10.0,M_huber,60.0,ee7c0534d780,0.01631372640960984,14.954775830767183,0.013245433554906292,1.6313726409609839,1
101,PM Robust minimax detector,0.01,0.03,10.0,M_mueller,15.0,bb31cb56152e,0.012785095838391972,6.763454967862428,0.697367033738852,1.278509583839197,1
101,BL1 Single-prior likelihood-ratio detector,0.01,0.03,10.0,M_mueller,15.0,bb31cb56152e,0.014326648481261882,8.823739175141224,0.47296606899541715,1.432664848126188,1
101,BL2 Count-only SPRT with nominal assumptions,0.01,0.03,10.0,M_mueller,15.0,bb31cb56152e,0.017988051428983676,10.652971698594744,0.2243061439089255,1.7988051428983676,1
101,BL3 Nuisance-penalized chi-square spectral fit,0.01,0.03,10.0,M_mueller,15.0,bb31cb56152e,0.014617276140791731,9.329681870305158,0.39909729751102446,1.461727614079173,1
101,BL4 Fixed-threshold TS detector without minimax prior calibration,0.01,0.03,10.0,M_mueller,15.0,bb31cb56152e,0.01593231008361446,9.87163630490812,0.32602745307602393,1.593231008361446,1
101,BL5 Rate-only CUSUM with FAR matching,0.01,0.03,10.0,M_mueller,15.0,bb31cb56152e,0.01663025880256514,10.410340735928093,0.276251249984971,1.663025880256514,1
211,PM Robust minimax detector,0.01,0.03,10.0,M_mueller,15.0,bb31cb56152e,0.012985609519902741,7.042853626487834,0.6543025143449249,1.298560951990274,1
211,BL1 Single-prior likelihood-ratio detector,0.01,0.03,10.0,M_mueller,15.0,bb31cb56152e,0.014325249393219304,8.096849104064281,0.5416069792962439,1.4325249393219304,1
211,BL2 Count-only SPRT with nominal assumptions,0.01,0.03,10.0,M_mueller,15.0,bb31cb56152e,0.017874892458823653,10.81943393972661,0.21394184507976705,1.7874892458823652,1
211,BL3 Nuisance-penalized chi-square spectral fit,0.01,0.03,10.0,M_mueller,15.0,bb31cb56152e,0.014917590487326922,9.859432543985422,0.3131500737307419,1.4917590487326922,1
211,BL4 Fixed-threshold TS detector without minimax prior calibration,0.01,0.03,10.0,M_mueller,15.0,bb31cb56152e,0.015889286261763853,9.833212517260646,0.3230606606273481,1.5889286261763853,1
211,BL5 Rate-only CUSUM with FAR matching,0.01,0.03,10.0,M_mueller,15.0,bb31cb56152e,0.016447352942957398,9.995882545749819,0.29900303506582643,1.6447352942957398,1
307,PM Robust minimax detector,0.01,0.03,10.0,M_mueller,15.0,bb31cb56152e,0.012878575772326538,7.345802870128529,0.638950671247892,1.2878575772326537,1
307,BL1 Single-prior likelihood-ratio detector,0.01,0.03,10.0,M_mueller,15.0,bb31cb56152e,0.01428562429118302,8.271132669861812,0.5404486720215187,1.4285624291183021,1
307,BL2 Count-only SPRT with nominal assumptions,0.01,0.03,10.0,M_mueller,15.0,bb31cb56152e,0.017798849447342308,10.711195541875066,0.229070330864392,1.7798849447342306,1
307,BL3 Nuisance-penalized chi-square spectral fit,0.01,0.03,10.0,M_mueller,15.0,bb31cb56152e,0.01460872534947342,9.755082262027601,0.35529639745135316,1.460872534947342,1
307,BL4 Fixed-threshold TS detector without minimax prior calibration,0.01,0.03,10.0,M_mueller,15.0,bb31cb56152e,0.016197147084029643,10.669519101971757,0.24366221280451808,1.6197147084029642,1
307,BL5 Rate-only CUSUM with FAR matching,0.01,0.03,10.0,M_mueller,15.0,bb31cb56152e,0.016761011091547012,10.908527880881836,0.22875898113000714,1.6761011091547011,1
401,PM Robust minimax detector,0.01,0.03,10.0,M_mueller,15.0,bb31cb56152e,0.012936808851299931,6.720692649081918,0.7051885358158293,1.293680885129993,1
401,BL1 Single-prior likelihood-ratio detector,0.01,0.03,10.0,M_mueller,15.0,bb31cb56152e,0.014327673871219455,7.681414697024214,0.5893463645342512,1.4327673871219455,1
401,BL2 Count-only SPRT with nominal assumptions,0.01,0.03,10.0,M_mueller,15.0,bb31cb56152e,0.01805278445120925,10.897423837500247,0.24350961616532965,1.805278445120925,1
401,BL3 Nuisance-penalized chi-square spectral fit,0.01,0.03,10.0,M_mueller,15.0,bb31cb56152e,0.014848917581370222,10.046282062024266,0.2932239740119179,1.4848917581370222,1
401,BL4 Fixed-threshold TS detector without minimax prior calibration,0.01,0.03,10.0,M_mueller,15.0,bb31cb56152e,0.0161423862352289,10.454717966506381,0.245786560232851,1.61423862352289,1
401,BL5 Rate-only CUSUM with FAR matching,0.01,0.03,10.0,M_mueller,15.0,bb31cb56152e,0.016347555692676288,10.569502601448429,0.2484028387046359,1.6347555692676288,1
503,PM Robust minimax detector,0.01,0.03,10.0,M_mueller,15.0,bb31cb56152e,0.012551116010436899,6.889280516282291,0.6844390071562322,1.2551116010436898,1
503,BL1 Single-prior likelihood-ratio detector,0.01,0.03,10.0,M_mueller,15.0,bb31cb56152e,0.014335146727307875,8.115625777898606,0.5475823962286956,1.4335146727307875,1
503,BL2 Count-only SPRT with nominal assumptions,0.01,0.03,10.0,M_mueller,15.0,bb31cb56152e,0.017825940010340165,10.895846881546724,0.24499385798302467,1.7825940010340164,1
503,BL3 Nuisance-penalized chi-square spectral fit,0.01,0.03,10.0,M_mueller,15.0,bb31cb56152e,0.014869565827960889,9.799220661404743,0.325926959451609,1.4869565827960889,1
503,BL4 Fixed-threshold TS detector without minimax prior calibration,0.01,0.03,10.0,M_mueller,15.0,bb31cb56152e,0.01577163291230024,9.999039880900217,0.320568025827218,1.577163291230024,1
503,BL5 Rate-only CUSUM with FAR matching,0.01,0.03,10.0,M_mueller,15.0,bb31cb56152e,0.016685077875317353,10.331543745517571,0.27370404718711017,1.6685077875317353,1
101,PM Robust minimax detector,0.01,0.03,10.0,M_mueller,25.0,5cec515ab66f,0.01276442665651065,8.071556301640657,0.5296695407161137,1.276442665651065,1
101,BL1 Single-prior likelihood-ratio detector,0.01,0.03,10.0,M_mueller,25.0,5cec515ab66f,0.014294848394752466,9.458063191099999,0.3817685949158526,1.4294848394752466,1
101,BL2 Count-only SPRT with nominal assumptions,0.01,0.03,10.0,M_mueller,25.0,5cec515ab66f,0.017943936896673784,11.551588571371179,0.18701866690302282,1.7943936896673784,1
101,BL3 Nuisance-penalized chi-square spectral fit,0.01,0.03,10.0,M_mueller,25.0,5cec515ab66f,0.01488425082766971,10.300547053510922,0.283775800476732,1.488425082766971,1
101,BL4 Fixed-threshold TS detector without minimax prior calibration,0.01,0.03,10.0,M_mueller,25.0,5cec515ab66f,0.016026027342678405,11.545980340632806,0.19062130529215413,1.6026027342678404,1
101,BL5 Rate-only CUSUM with FAR matching,0.01,0.03,10.0,M_mueller,25.0,5cec515ab66f,0.016529252210211735,11.515562831726264,0.16086812804029438,1.6529252210211733,1
211,PM Robust minimax detector,0.01,0.03,10.0,M_mueller,25.0,5cec515ab66f,0.013124418762674946,7.071708352520856,0.6549719861855193,1.3124418762674945,1
211,BL1 Single-prior likelihood-ratio detector,0.01,0.03,10.0,M_mueller,25.0,5cec515ab66f,0.014431723353728594,9.573499391024516,0.3545070250250199,1.4431723353728594,1
211,BL2 Count-only SPRT with nominal assumptions,0.01,0.03,10.0,M_mueller,25.0,5cec515ab66f,0.01783316226281863,11.607580299926525,0.15174364638268506,1.7833162262818631,1
211,BL3 Nuisance-penalized chi-square spectral fit,0.01,0.03,10.0,M_mueller,25.0,5cec515ab66f,0.014832830976359644,10.675965255360184,0.26025026609465574,1.4832830976359643,1
211,BL4 Fixed-threshold TS detector without minimax prior calibration,0.01,0.03,10.0,M_mueller,25.0,5cec515ab66f,0.016202026760840666,10.945854157837639,0.2252963539090808,1.6202026760840667,1
211,BL5 Rate-only CUSUM with FAR matching,0.01,0.03,10.0,M_mueller,25.0,5cec515ab66f,0.016879811003389474,10.822431752452802,0.20261119062362687,1.6879811003389473,1
307,PM Robust minimax detector,0.01,0.03,10.0,M_mueller,25.0,5cec515ab66f,0.012823560297655318,7.226137307302931,0.6508107669273828,1.2823560297655319,1
307,BL1 Single-prior likelihood-ratio detector,0.01,0.03,10.0,M_mueller,25.0,5cec515ab66f,0.014196572087416731,9.115050583590875,0.43224981617305147,1.419657208741673,1
307,BL2 Count-only SPRT with nominal assumptions,0.01,0.03,10.0,M_mueller,25.0,5cec515ab66f,0.017650722673591253,11.583256972258235,0.18887367025121726,1.7650722673591253,1
307,BL3 Nuisance-penalized chi-square spectral fit,0.01,0.03,10.0,M_mueller,25.0,5cec515ab66f,0.014725489642726979,9.912806187912574,0.30611101876255503,1.4725489642726979,1
307,BL4 Fixed-threshold TS detector without minimax prior calibration,0.01,0.03,10.0,M_mueller,25.0,5cec515ab66f,0.015961510903820548,10.98364194681445,0.20825155465499445,1.5961510903820548,1
307,BL5 Rate-only CUSUM with FAR matching,0.01,0.03,10.0,M_mueller,25.0,5cec515ab66f,0.016554485473780533,10.905537858133602,0.24146271169288186,1.6554485473780534,1
401,PM Robust minimax detector,0.01,0.03,10.0,M_mueller,25.0,5cec515ab66f,0.012984888054640533,7.763168447137557,0.5565569870597751,1.2984888054640533,1
401,BL1 Single-prior likelihood-ratio detector,0.01,0.03,10.0,M_mueller,25.0,5cec515ab66f,0.013948622287216068,9.852112531717642,0.33282464938815975,1.3948622287216068,1
401,BL2 Count-only SPRT with nominal assumptions,0.01,0.03,10.0,M_mueller,25.0,5cec515ab66f,0.018092837682807405,12.160541626088214,0.13028711016625066,1.8092837682807406,1
401,BL3 Nuisance-penalized chi-square spectral fit,0.01,0.03,10.0,M_mueller,25.0,5cec515ab66f,0.014665759203187325,10.467562979643095,0.2645892965943348,1.4665759203187325,1
401,BL4 Fixed-threshold TS detector without minimax prior calibration,0.01,0.03,10.0,M_mueller,25.0,5cec515ab66f,0.015883974366638128,11.570818486354902,0.17573282173806537,1.5883974366638127,1
401,BL5 Rate-only CUSUM with FAR matching,0.01,0.03,10.0,M_mueller,25.0,5cec515ab66f,0.016352826013354152,11.472011476075913,0.13439579192915038,1.6352826013354151,1
503,PM Robust minimax detector,0.01,0.03,10.0,M_mueller,25.0,5cec515ab66f,0.013003771723356117,7.393929237891297,0.6132417051181311,1.3003771723356117,1
503,BL1 Single-prior likelihood-ratio detector,0.01,0.03,10.0,M_mueller,25.0,5cec515ab66f,0.014127526144795993,9.525728590704269,0.3692423317266161,1.4127526144795992,1
503,BL2 Count-only SPRT with nominal assumptions,0.01,0.03,10.0,M_mueller,25.0,5cec515ab66f,0.017902262595962268,11.904726715774869,0.1462608369828521,1.7902262595962268,1
503,BL3 Nuisance-penalized chi-square spectral fit,0.01,0.03,10.0,M_mueller,25.0,5cec515ab66f,0.014671121265136538,10.154713555861422,0.2905628447709044,1.4671121265136537,1
503,BL4 Fixed-threshold TS detector without minimax prior calibration,0.01,0.03,10.0,M_mueller,25.0,5cec515ab66f,0.016066705863878074,10.958860624466721,0.22916521428359668,1.6066705863878072,1
503,BL5 Rate-only CUSUM with FAR matching,0.01,0.03,10.0,M_mueller,25.0,5cec515ab66f,0.016753532636104768,11.135949897123979,0.19545721098181812,1.6753532636104767,1
101,PM Robust minimax detector,0.01,0.03,10.0,M_mueller,40.0,bdd6bf714ff8,0.013023338280694383,9.084960966904928,0.44473857512440323,1.3023338280694383,1
101,BL1 Single-prior likelihood-ratio detector,0.01,0.03,10.0,M_mueller,40.0,bdd6bf714ff8,0.014328470688898531,10.496457116497686,0.2679490502951722,1.4328470688898531,1
101,BL2 Count-only SPRT with nominal assumptions,0.01,0.03,10.0,M_mueller,40.0,bdd6bf714ff8,0.01783802662279432,13.214438549229888,0.1095303456291093,1.7838026622794318,1
101,BL3 Nuisance-penalized chi-square spectral fit,0.01,0.03,10.0,M_mueller,40.0,bdd6bf714ff8,0.014875979199822996,12.47715083478728,0.0995063159226662,1.4875979199822995,1
101,BL4 Fixed-threshold TS detector without minimax prior calibration,0.01,0.03,10.0,M_mueller,40.0,bdd6bf714ff8,0.016105907054799685,11.960780301753088,0.1598368649673515,1.6105907054799684,1
101,BL5 Rate-only CUSUM with FAR matching,0.01,0.03,10.0,M_mueller,40.0,bdd6bf714ff8,0.016806939045583554,13.087982188131514,0.07469899377451746,1.6806939045583553,1
211,PM Robust minimax detector,0.01,0.03,10.0,M_mueller,40.0,bdd6bf714ff8,0.013129515438968077,8.849314471009249,0.4492851325865961,1.3129515438968076,1
211,BL1 Single-prior likelihood-ratio detector,0.01,0.03,10.0,M_mueller,40.0,bdd6bf714ff8,0.014551499851835547,10.447486144461829,0.26009377429712266,1.4551499851835548,1
211,BL2 Count-only SPRT with nominal assumptions,0.01,0.03,10.0,M_mueller,40.0,bdd6bf714ff8,0.017861285416198313,12.801523440263376,0.0965322301380821,1.7861285416198314,1
211,BL3 Nuisance-penalized chi-square spectral fit,0.01,0.03,10.0,M_mueller,40.0,bdd6bf714ff8,0.014912651902612525,11.536548351444104,0.16595603686960972,1.4912651902612526,1
211,BL4 Fixed-threshold TS detector without minimax prior calibration,0.01,0.03,10.0,M_mueller,40.0,bdd6bf714ff8,0.016176709343556653,12.403085392529904,0.10178182186335939,1.6176709343556652,1
211,BL5 Rate-only CUSUM with FAR matching,0.01,0.03,10.0,M_mueller,40.0,bdd6bf714ff8,0.01655131293484856,12.819784925234266,0.08729847291853367,1.655131293484856,1
307,PM Robust minimax detector,0.01,0.03,10.0,M_mueller,40.0,bdd6bf714ff8,0.01291650287308534,8.32850811569948,0.5424540024187234,1.291650287308534,1
307,BL1 Single-prior likelihood-ratio detector,0.01,0.03,10.0,M_mueller,40.0,bdd6bf714ff8,0.014237328005970442,10.631062204103236,0.2209094473598364,1.4237328005970442,1
307,BL2 Count-only SPRT with nominal assumptions,0.01,0.03,10.0,M_mueller,40.0,bdd6bf714ff8,0.01773216926709184,13.038315250701485,0.09277947200950001,1.773216926709184,1
307,BL3 Nuisance-penalized chi-square spectral fit,0.01,0.03,10.0,M_mueller,40.0,bdd6bf714ff8,0.014967598206574869,11.842419552085698,0.14972637533754637,1.4967598206574868,1
307,BL4 Fixed-threshold TS detector without minimax prior calibration,0.01,0.03,10.0,M_mueller,40.0,bdd6bf714ff8,0.015634858667833262,12.478096456352494,0.13013907200379243,1.5634858667833262,1
307,BL5 Rate-only CUSUM with FAR matching,0.01,0.03,10.0,M_mueller,40.0,bdd6bf714ff8,0.016691354558269707,12.869024443321344,0.09123888720548719,1.6691354558269706,1
401,PM Robust minimax detector,0.01,0.03,10.0,M_mueller,40.0,bdd6bf714ff8,0.012968836730241384,8.020400948441347,0.5454976484890423,1.2968836730241384,1
401,BL1 Single-prior likelihood-ratio detector,0.01,0.03,10.0,M_mueller,40.0,bdd6bf714ff8,0.014333062337826882,9.977576765907536,0.31541384814620904,1.433306233782688,1
